/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0016a6d603ea5d8359b24c31c0ac9da0dc78845e.jpg,121,159,258,362,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/008559906740929e6ffa2dabda01356cf015402b.jpg,254,6,335,105,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/008559906740929e6ffa2dabda01356cf015402b.jpg,517,75,602,193,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0074ae8f20bff7f94af4317f7d738d71ed5b91ee.jpg,435,94,535,232,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0074ae8f20bff7f94af4317f7d738d71ed5b91ee.jpg,169,128,268,245,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0016825b03b6c661ca5897686ee3e85efabfc7a0.jpg,629,476,729,605,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0016825b03b6c661ca5897686ee3e85efabfc7a0.jpg,364,61,491,216,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/012708c6a14631e3b8fa979ca1ff828c78a0f7c5.jpg,290,58,375,145,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/012708c6a14631e3b8fa979ca1ff828c78a0f7c5.jpg,134,14,233,121,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0103b1ac7f0d616a528d7bbad5dfa46a8cdafe23.jpg,152,94,192,148,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0103b1ac7f0d616a528d7bbad5dfa46a8cdafe23.jpg,184,91,235,155,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0103b1ac7f0d616a528d7bbad5dfa46a8cdafe23.jpg,277,48,351,150,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/006388e993f0ae0b6a554ce7c242d804b998a144.jpg,237,61,412,304,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00464aed6d9f2edb616edf554e1d268b0fb413f6.jpg,315,158,389,257,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/001f0ca1c49cf1e653fb450c0d178082fee11ab8.jpg,270,83,393,267,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00efab6644cd59afc36ca3f86887d4b652f88760.jpg,217,68,304,195,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/006f99f5d92c8cd879ace1aa979db3a157903d69.jpg,210,66,338,243,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0031a759300f2d8907e6ca828cba9b7cd8489603.jpg,409,157,494,269,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0031a759300f2d8907e6ca828cba9b7cd8489603.jpg,895,-11,946,71,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0031a759300f2d8907e6ca828cba9b7cd8489603.jpg,86,-8,132,44,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0033202c0a8c58e571c01b04917c23012ce18db6.jpg,585,28,650,119,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0033202c0a8c58e571c01b04917c23012ce18db6.jpg,248,133,313,221,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0069686bc43a220de60f8c1c7b78fca9e4028f21.jpg,230,14,382,199,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0088d11a144a74bc4e54503dc863d8831c6b50dc.jpg,369,83,463,238,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00039905a36b4d948d88d400ac367f0317057da2.jpg,356,11,513,199,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/000dc9b71496f3c885c8408967165045d9e386ec.jpg,391,12,478,108,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/000dc9b71496f3c885c8408967165045d9e386ec.jpg,547,6,610,84,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/000dc9b71496f3c885c8408967165045d9e386ec.jpg,682,76,766,184,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/011d7b5b1e4e01bdfa588dedd9687ff541e9adc1.jpg,242,137,307,225,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/011d7b5b1e4e01bdfa588dedd9687ff541e9adc1.jpg,481,316,500,342,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/011d7b5b1e4e01bdfa588dedd9687ff541e9adc1.jpg,62,351,81,374,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00dbea9f2dfe246c1b7081170cccc11571ee621c.jpg,224,13,326,145,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00dbea9f2dfe246c1b7081170cccc11571ee621c.jpg,320,714,336,736,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00172cb47e1c6d65d85b7c1b8ccf557519b05aaa.jpg,224,48,292,141,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00172cb47e1c6d65d85b7c1b8ccf557519b05aaa.jpg,103,52,132,90,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/003159cd0e36847e37c3dc94bd45e73bc6615316.jpg,343,47,420,137,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/003159cd0e36847e37c3dc94bd45e73bc6615316.jpg,181,95,242,175,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/003159cd0e36847e37c3dc94bd45e73bc6615316.jpg,64,51,133,150,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00e610a2ad9ac4d6af70fda3cf1658519b0896f4.jpg,280,75,342,165,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/01353fdcc2180354c7435ca49e807ba38908dd00.jpg,259,116,325,201,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/003179d06c6f1dd494b62ef6a0e14f2b00a751a9.jpg,408,16,475,112,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/003179d06c6f1dd494b62ef6a0e14f2b00a751a9.jpg,744,176,788,227,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00af12b9b10f1e9f3da96942f50daf2b6666d66d.jpg,177,120,215,165,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00af12b9b10f1e9f3da96942f50daf2b6666d66d.jpg,288,37,423,200,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0010a9e2c48a7fbe8633beb1835920188a85cc64.jpg,190,2,266,122,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0010a9e2c48a7fbe8633beb1835920188a85cc64.jpg,299,51,369,155,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0139f196c9ea163d4db4de61a13d1be76e7ae04f.jpg,475,136,555,251,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0139f196c9ea163d4db4de61a13d1be76e7ae04f.jpg,141,48,222,162,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/005fc6092ae6dd0a9d2a2b294af5f6a2508d0b13.jpg,521,156,599,258,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/005fc6092ae6dd0a9d2a2b294af5f6a2508d0b13.jpg,485,123,559,205,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/010b623fbccd9d546242bcddecf2263703ce8a2e.jpg,345,203,440,314,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/010b623fbccd9d546242bcddecf2263703ce8a2e.jpg,430,224,518,322,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00a96ec7f31700424d26b44bcfe4c68b7d6d1856.jpg,252,354,334,463,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00a96ec7f31700424d26b44bcfe4c68b7d6d1856.jpg,456,92,548,228,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/007342cb2ad3885c874a42692e303215819d7701.jpg,531,147,592,223,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/007342cb2ad3885c874a42692e303215819d7701.jpg,467,245,510,293,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/007342cb2ad3885c874a42692e303215819d7701.jpg,315,119,389,210,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00930da9eb7b551f219d28a787662405b12cedd0.jpg,171,129,297,295,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/011bf7050a2f08457a777d61160ec618307ebadb.jpg,258,96,324,175,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00e7fe25adaa4dcf7f6320b652511de0ad6ddf8c.jpg,462,151,539,263,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00e7fe25adaa4dcf7f6320b652511de0ad6ddf8c.jpg,18,12,182,247,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/011ce35a78798c075526662c5307f2a79732845a.jpg,373,224,455,307,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0053042a7b976d5884b8ab1f7d7e59527440d24e.jpg,117,108,187,203,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0053042a7b976d5884b8ab1f7d7e59527440d24e.jpg,278,131,350,219,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/002d814dd70e245fc3231c257ea8d836b1c5d589.jpg,353,38,463,202,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/002d814dd70e245fc3231c257ea8d836b1c5d589.jpg,633,94,759,237,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00917bedf816b0381c7a1428344bde91e201e319.jpg,263,190,334,276,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/004914a2221f35e5444214c84adcd481e2453eb2.jpg,243,14,327,141,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/006b1b57837fb266a3df3d127bc055fd0c801e3f.jpg,198,19,296,151,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00510b23e2988e6d0bf546a44226df0996a83aab.jpg,225,8,290,95,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00ae730b3a1b68358d4bda73978b14707cd1ef6c.jpg,155,91,219,175,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00ae730b3a1b68358d4bda73978b14707cd1ef6c.jpg,359,106,420,174,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00c3d97c72e98648972de0aae7914f014230d295.jpg,257,109,288,152,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/011e22c3b174ced4a6e7b7f3b9679fe974e62526.jpg,568,18,668,123,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/011e22c3b174ced4a6e7b7f3b9679fe974e62526.jpg,336,29,435,125,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/011e22c3b174ced4a6e7b7f3b9679fe974e62526.jpg,47,39,98,110,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00470ef256fe9eb5eadbd459de776909647b15b5.jpg,298,7,437,179,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00efdfc20797a545565eff962e5eabd68e963663.jpg,217,33,314,180,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00efdfc20797a545565eff962e5eabd68e963663.jpg,104,137,175,241,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/004288aed309d47f74cb00d2b0e37fb7c13a78f4.jpg,280,13,433,235,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/006addda4fc7c1c70f307426205eae68a0d72487.jpg,328,102,414,219,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/006addda4fc7c1c70f307426205eae68a0d72487.jpg,128,263,213,360,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00e4d224d46296eed9d2e6a38a45d6898bf6659e.jpg,277,242,408,336,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00c339b86da0149fcaae4304f7381b8521b5ba0f.jpg,259,164,354,272,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00c339b86da0149fcaae4304f7381b8521b5ba0f.jpg,563,409,652,506,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00c339b86da0149fcaae4304f7381b8521b5ba0f.jpg,787,216,905,327,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00f961abd4da4c849d655742424807f65724ffda.jpg,217,80,316,225,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0053a1e4fd04fcac98971f1afb69c5b3aea2be0a.jpg,149,214,168,231,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0053a1e4fd04fcac98971f1afb69c5b3aea2be0a.jpg,262,228,277,246,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0053a1e4fd04fcac98971f1afb69c5b3aea2be0a.jpg,184,212,198,228,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0053a1e4fd04fcac98971f1afb69c5b3aea2be0a.jpg,315,214,336,240,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0053a1e4fd04fcac98971f1afb69c5b3aea2be0a.jpg,371,236,393,256,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0037fd2c94c00f7af85d9016afe518f59bfbe0f8.jpg,184,169,254,247,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0037fd2c94c00f7af85d9016afe518f59bfbe0f8.jpg,326,150,398,231,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00c3fe170ff1ff961b5d431258b06850cd070041.jpg,320,106,404,229,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00c3fe170ff1ff961b5d431258b06850cd070041.jpg,184,58,277,183,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00c3fe170ff1ff961b5d431258b06850cd070041.jpg,464,126,554,259,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00c3fe170ff1ff961b5d431258b06850cd070041.jpg,383,156,469,273,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/000f197bdc9400f1c797414920f403e9e6fbeb26.jpg,142,132,234,243,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/000f197bdc9400f1c797414920f403e9e6fbeb26.jpg,420,132,496,243,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/000f197bdc9400f1c797414920f403e9e6fbeb26.jpg,426,10,457,45,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/000f197bdc9400f1c797414920f403e9e6fbeb26.jpg,271,7,304,52,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/009493235eda4aa6e01aa0c4786fedbb771a8675.jpg,349,85,409,169,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/009493235eda4aa6e01aa0c4786fedbb771a8675.jpg,125,85,207,184,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00fbc6b715b566da019e36a8b9717e38930104a5.jpg,368,50,433,140,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00fbc6b715b566da019e36a8b9717e38930104a5.jpg,133,0,207,107,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00c0f2af0fe30b7e66ddacd356798cec30b4d648.jpg,885,95,920,135,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00c0f2af0fe30b7e66ddacd356798cec30b4d648.jpg,490,146,557,226,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00c0f2af0fe30b7e66ddacd356798cec30b4d648.jpg,467,232,534,296,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00c0f2af0fe30b7e66ddacd356798cec30b4d648.jpg,770,118,804,153,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00c0f2af0fe30b7e66ddacd356798cec30b4d648.jpg,543,125,595,191,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00fee1db5a05e7b4ce448e372af2c56e1a607608.jpg,334,51,439,201,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/007e5c0978afd359d68625d202fdd8f5ce005b25.jpg,303,203,450,405,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/007f19a7e34f1da1781c1bb902722f22bff2062a.jpg,511,63,606,192,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/007f19a7e34f1da1781c1bb902722f22bff2062a.jpg,116,62,227,166,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0068e1e1eec863f2c32849f19dfa876dec81cf8f.jpg,358,190,448,284,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0068e1e1eec863f2c32849f19dfa876dec81cf8f.jpg,115,227,182,298,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0068e1e1eec863f2c32849f19dfa876dec81cf8f.jpg,458,225,522,308,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/001384a8b0568a54e51e19511f6531ac352e6c47.jpg,512,27,585,117,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0004f024ed1b4fc1505a61d254b44341f518f877.jpg,169,81,258,178,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0004f024ed1b4fc1505a61d254b44341f518f877.jpg,747,196,816,294,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0004f024ed1b4fc1505a61d254b44341f518f877.jpg,421,12,506,119,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00f80ed94d97a6fef1a012511158880c84277304.jpg,236,326,304,415,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00f80ed94d97a6fef1a012511158880c84277304.jpg,900,144,973,228,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00f80ed94d97a6fef1a012511158880c84277304.jpg,520,132,589,220,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00f80ed94d97a6fef1a012511158880c84277304.jpg,-1,76,37,148,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00f80ed94d97a6fef1a012511158880c84277304.jpg,686,60,741,137,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0056218c1cc5ba4acf5393103b28c70355d30504.jpg,145,98,206,184,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0056218c1cc5ba4acf5393103b28c70355d30504.jpg,582,63,597,85,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/004550d59dd15f7bee02db6eb777e37bc6a15feb.jpg,528,32,600,139,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/004550d59dd15f7bee02db6eb777e37bc6a15feb.jpg,182,3,243,75,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/004550d59dd15f7bee02db6eb777e37bc6a15feb.jpg,259,2,300,30,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0107e9058d2573dcd18224c5bc6cf4bd77fe2861.jpg,330,49,398,137,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/012e1a81a14b144379f45b76358d9a5c3b21cf54.jpg,143,172,164,198,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/007b4bd95770612ddd7255edd288a37e0a7199f2.jpg,396,80,484,211,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/007b4bd95770612ddd7255edd288a37e0a7199f2.jpg,246,82,341,195,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/007b4bd95770612ddd7255edd288a37e0a7199f2.jpg,633,171,680,225,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0095e65d01b3893c05d50b7ce13289e0412391f7.jpg,343,179,398,251,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0095e65d01b3893c05d50b7ce13289e0412391f7.jpg,678,113,780,246,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0085043271f50ebe4cc09f78ad99ca625b590a72.jpg,739,87,831,199,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0085043271f50ebe4cc09f78ad99ca625b590a72.jpg,45,326,144,427,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0085043271f50ebe4cc09f78ad99ca625b590a72.jpg,367,303,466,404,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0085043271f50ebe4cc09f78ad99ca625b590a72.jpg,605,310,699,433,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0082f895a2aa3639ab2d4e1c1164bc038874b009.jpg,379,49,455,145,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/004874f2b31e2b6c6931d967e3c19b453f1fb25f.jpg,272,97,356,211,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00ddde401e543111dfa7c0e9c6edac5fd6bf8991.jpg,122,391,226,490,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00ddde401e543111dfa7c0e9c6edac5fd6bf8991.jpg,453,323,543,425,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00ddde401e543111dfa7c0e9c6edac5fd6bf8991.jpg,267,64,372,169,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00ddde401e543111dfa7c0e9c6edac5fd6bf8991.jpg,56,47,115,137,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/007ff95df3070bdbb2cf7f5e6e2362876d407f0e.jpg,292,39,379,148,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/003f81012f8e2b95297b5e2d92d6956eeba23e8b.jpg,227,24,348,204,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00ca173414bd2ea5c1a406bc9482cf21b7b80dc6.jpg,253,71,321,161,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00ae0ec811c432b39fa223ea8097f1bcd57080d3.jpg,202,21,291,153,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/001095c3cdc0e934132a356edda634914d2598f7.jpg,252,56,328,139,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00d383dfb1a8c9a496306f15b9922114960db436.jpg,276,138,361,240,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00d383dfb1a8c9a496306f15b9922114960db436.jpg,496,115,571,211,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00e264a800c40771e15e13a1ea812bc70c3987b6.jpg,316,118,398,232,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00e17fad6207fb4842065467c5d2318769981de6.jpg,268,155,334,239,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/000050f770985ac9653198495ef9b5c82435d49c.jpg,447,60,530,192,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00764e0be9845999488a673cb460085c7c50e5b5.jpg,151,67,270,193,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0007a9363ef04b022a0f4cae680facbac817b035.jpg,628,105,683,171,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0007a9363ef04b022a0f4cae680facbac817b035.jpg,724,47,751,80,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0007a9363ef04b022a0f4cae680facbac817b035.jpg,76,144,132,204,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0007a9363ef04b022a0f4cae680facbac817b035.jpg,720,127,768,182,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0007a9363ef04b022a0f4cae680facbac817b035.jpg,704,108,740,148,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0007a9363ef04b022a0f4cae680facbac817b035.jpg,369,46,494,223,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0007a9363ef04b022a0f4cae680facbac817b035.jpg,508,82,532,110,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0007a9363ef04b022a0f4cae680facbac817b035.jpg,506,137,547,181,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/006a58b845d2e5ff1f244f49934634d2685b9bec.jpg,786,117,826,166,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/006a58b845d2e5ff1f244f49934634d2685b9bec.jpg,520,96,592,181,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/006a58b845d2e5ff1f244f49934634d2685b9bec.jpg,132,247,157,275,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0087fc61b5f190bf0534c26e40ef112409d46da0.jpg,346,5,512,209,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0087fc61b5f190bf0534c26e40ef112409d46da0.jpg,736,67,797,175,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/0087fc61b5f190bf0534c26e40ef112409d46da0.jpg,609,171,664,243,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00d54d130e08052bcbdb1b9ce9ca3e56cfac8c09.jpg,113,119,224,237,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/00d54d130e08052bcbdb1b9ce9ca3e56cfac8c09.jpg,393,219,595,469,head
/data/yuzhuo.wang/SSD/data/aic_heads/train_imgs/009bd4db08d764e2a70d8f04c5bd77b5e6d4bf65.jpg,218,35,301,156,head
