/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,d78630008cafb808.jpg,422,213,743,992,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,d78630008cafb808.jpg,646,376,971,1023,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,d78630008cafb808.jpg,832,223,1137,1010,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,eae69000d3615ccb.jpg,467,144,665,605,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,eae69000d3615ccb.jpg,290,238,521,605,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,eae69000d3615ccb.jpg,245,145,473,596,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,eae69000d3615ccb.jpg,0,103,267,604,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283992,41520006f912a1b.jpg,2186,1070,2324,1479,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283992,41520006f912a1b.jpg,1621,1051,1773,1513,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283992,41520006f912a1b.jpg,1349,1071,1617,1315,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283992,41520006f912a1b.jpg,1407,1112,1517,1524,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,392d7000eaefb5ed.jpg,835,111,1238,880,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,392d7000eaefb5ed.jpg,704,230,1032,711,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,392d7000eaefb5ed.jpg,369,117,646,713,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,392d7000eaefb5ed.jpg,41,168,361,715,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,392d7000eaefb5ed.jpg,269,302,359,741,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273271,1f2df000801f461f.jpg,0,161,165,678,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273271,1f2df000801f461f.jpg,134,224,351,678,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273271,1f2df000801f461f.jpg,297,274,380,679,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273271,1f2df000801f461f.jpg,368,255,475,679,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273271,1f2df000801f461f.jpg,413,197,502,673,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273271,1f2df000801f461f.jpg,464,205,636,678,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273271,1f2df000801f461f.jpg,580,163,839,681,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273271,1f2df000801f461f.jpg,759,240,1020,678,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,12953b000a98f7a73.jpg,776,344,927,744,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,12953b000a98f7a73.jpg,735,368,806,668,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,12953b000a98f7a73.jpg,608,355,759,785,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,12953b000a98f7a73.jpg,595,391,662,729,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,12953b000a98f7a73.jpg,527,396,623,668,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,12953b000a98f7a73.jpg,373,342,521,737,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,12953b000a98f7a73.jpg,266,396,424,798,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,b534b000838dda66.jpg,186,48,427,392,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,b534b000838dda66.jpg,313,114,560,384,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,b534b000838dda66.jpg,419,26,562,261,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283081,8e2f0005148d62b.jpg,111,192,237,483,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283081,8e2f0005148d62b.jpg,229,185,360,479,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283081,8e2f0005148d62b.jpg,339,203,452,483,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283081,8e2f0005148d62b.jpg,447,185,557,490,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283081,8e2f0005148d62b.jpg,536,190,655,497,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283081,8e2f0005148d62b.jpg,527,46,663,283,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283081,8e2f0005148d62b.jpg,386,23,558,352,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283081,8e2f0005148d62b.jpg,275,41,446,317,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283081,8e2f0005148d62b.jpg,165,45,340,291,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283081,8e2f0005148d62b.jpg,51,65,217,357,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,11d5d50009b05715f.jpg,1058,457,1409,1064,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,11d5d50009b05715f.jpg,844,330,1088,1065,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,11d5d50009b05715f.jpg,321,368,839,1065,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,11d5d50009b05715f.jpg,206,589,379,1065,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,11d5d50009b05715f.jpg,0,371,183,1065,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,11d5d50009b05715f.jpg,32,550,228,1067,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,11d5d50009b05715f.jpg,354,538,459,877,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,11d5d50009b05715f.jpg,668,537,741,612,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,11d5d50009b05715f.jpg,87,609,223,980,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283081,40300051c350e8.jpg,0,201,195,578,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283081,40300051c350e8.jpg,37,52,267,555,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283081,40300051c350e8.jpg,193,198,454,610,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283081,40300051c350e8.jpg,218,103,410,425,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283081,40300051c350e8.jpg,349,81,603,564,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283081,40300051c350e8.jpg,428,302,601,610,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,1abc60006ed5550d.jpg,436,205,487,339,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,1abc60006ed5550d.jpg,473,212,521,347,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,1abc60006ed5550d.jpg,514,204,553,336,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,1abc60006ed5550d.jpg,539,189,592,355,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,1abc60006ed5550d.jpg,595,193,640,350,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,1abc60006ed5550d.jpg,483,191,518,251,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,33cd000bb38266d.jpg,134,626,212,919,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,33cd000bb38266d.jpg,391,640,471,870,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,33cd000bb38266d.jpg,543,638,626,859,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,33cd000bb38266d.jpg,622,624,668,844,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,33cd000bb38266d.jpg,971,626,1115,999,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,33cd000bb38266d.jpg,1090,588,1171,1000,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,33cd000bb38266d.jpg,1193,625,1288,908,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,33cd000bb38266d.jpg,1196,619,1266,935,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,19f40000cae05d98.jpg,146,452,925,3023,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,19f40000cae05d98.jpg,816,555,1555,2886,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,19f40000cae05d98.jpg,1295,890,1830,2793,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,19f40000cae05d98.jpg,1678,814,2225,2754,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,19f40000cae05d98.jpg,1982,913,2523,2831,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,19f40000cae05d98.jpg,2432,801,2975,2752,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,19f40000cae05d98.jpg,2838,651,3951,2924,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,19f40000cae05d98.jpg,3222,472,4031,3023,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,cf297000d7d94158.jpg,903,229,1081,755,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,cf297000d7d94158.jpg,788,206,976,772,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,cf297000d7d94158.jpg,583,155,810,790,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,cf297000d7d94158.jpg,501,367,550,648,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,cf297000d7d94158.jpg,499,309,627,715,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,cf297000d7d94158.jpg,381,301,504,726,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,cf297000d7d94158.jpg,271,293,422,750,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,cf297000d7d94158.jpg,209,349,316,654,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,131a130008031bbb4.jpg,168,54,247,217,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,131a130008031bbb4.jpg,31,104,209,329,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,131a130008031bbb4.jpg,26,147,357,466,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,131a130008031bbb4.jpg,49,149,357,467,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,131a130008031bbb4.jpg,235,144,382,308,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,131a130008031bbb4.jpg,363,146,454,267,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,131a130008031bbb4.jpg,461,20,557,280,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,131a130008031bbb4.jpg,405,118,624,432,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,131a130008031bbb4.jpg,405,125,624,440,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,cd7c200086264074.jpg,312,283,455,757,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,cd7c200086264074.jpg,416,300,508,720,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,cd7c200086264074.jpg,474,271,601,703,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,cd7c200086264074.jpg,590,296,728,735,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,cd7c200086264074.jpg,727,254,870,774,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,f3cf40001829f109.jpg,157,12,630,988,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,f3cf40001829f109.jpg,291,92,953,989,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,f3cf40001829f109.jpg,746,195,1327,984,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,f3cf40001829f109.jpg,1185,277,1884,984,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,d80d800059b4c10a.jpg,26,31,725,1535,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,d80d800059b4c10a.jpg,545,276,1108,991,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,d80d800059b4c10a.jpg,418,762,884,1535,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,d80d800059b4c10a.jpg,740,723,1213,1535,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,d80d800059b4c10a.jpg,1123,665,1603,1535,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,d80d800059b4c10a.jpg,1200,137,1605,1367,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/284193,11a0f0007792373f.jpg,447,80,605,557,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/284193,11a0f0007792373f.jpg,231,75,450,550,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/284193,11a0f0007792373f.jpg,40,35,251,536,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/284193,11a0f0007792373f.jpg,160,69,306,530,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273271,282ca000d69ffb39.jpg,228,237,486,538,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273271,282ca000d69ffb39.jpg,410,304,488,564,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273271,282ca000d69ffb39.jpg,5,288,174,559,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273271,282ca000d69ffb39.jpg,118,183,230,474,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273271,282ca000d69ffb39.jpg,159,204,355,494,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273271,282ca000d69ffb39.jpg,250,0,318,125,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273271,282ca000d69ffb39.jpg,342,11,386,169,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,3df1000ca38d229.jpg,281,931,386,1169,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,3df1000ca38d229.jpg,224,943,278,1104,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,3df1000ca38d229.jpg,198,937,253,1102,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,3df1000ca38d229.jpg,270,940,320,1094,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,3df1000ca38d229.jpg,270,936,301,1032,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,3df1000ca38d229.jpg,12,915,68,1067,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,3df1000ca38d229.jpg,0,911,43,1066,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283554,1748b000352a079b.jpg,254,417,444,907,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283554,1748b000352a079b.jpg,588,405,837,1024,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283554,1748b000352a079b.jpg,665,396,818,580,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283554,1748b000352a079b.jpg,544,390,695,911,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283554,1748b000352a079b.jpg,545,443,583,574,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283554,1748b000352a079b.jpg,495,422,543,564,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283554,1748b000352a079b.jpg,539,409,575,466,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283081,14a30000fa7a8866.jpg,359,76,635,420,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283081,14a30000fa7a8866.jpg,85,97,387,421,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/283081,14a30000fa7a8866.jpg,229,9,465,420,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,8e533000ec2cea6c.jpg,146,203,282,472,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,8e533000ec2cea6c.jpg,284,203,335,257,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,8e533000ec2cea6c.jpg,5,46,579,863,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,8e533000ec2cea6c.jpg,276,68,691,865,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,8e533000ec2cea6c.jpg,600,76,1124,831,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,8e533000ec2cea6c.jpg,766,46,1154,726,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,8e533000ec2cea6c.jpg,703,197,865,647,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,8e533000ec2cea6c.jpg,609,206,787,555,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,69c900007724b656.jpg,224,426,346,597,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,69c900007724b656.jpg,264,424,362,526,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,69c900007724b656.jpg,368,399,418,523,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,69c900007724b656.jpg,355,419,474,603,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,69c900007724b656.jpg,471,412,506,518,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,69c900007724b656.jpg,518,426,558,517,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,69c900007724b656.jpg,475,432,538,525,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,69c900007724b656.jpg,462,429,589,577,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,69c900007724b656.jpg,614,431,735,601,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,69c900007724b656.jpg,670,434,717,504,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/284193,ee60000d055acef.jpg,669,165,766,488,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/284193,ee60000d055acef.jpg,527,196,668,476,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/284193,ee60000d055acef.jpg,415,178,502,416,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/284193,ee60000d055acef.jpg,332,140,434,403,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/284193,ee60000d055acef.jpg,245,150,341,378,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/284193,ee60000d055acef.jpg,243,178,279,364,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/284193,ee60000d055acef.jpg,137,160,204,335,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/284193,ee60000d055acef.jpg,100,147,157,320,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/284193,ee60000d055acef.jpg,23,147,71,292,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,4731e000b1ac9d6a.jpg,41,248,235,458,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,4731e000b1ac9d6a.jpg,165,199,220,304,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,4731e000b1ac9d6a.jpg,220,196,268,341,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,4731e000b1ac9d6a.jpg,218,199,311,357,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,4731e000b1ac9d6a.jpg,305,143,363,311,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,4731e000b1ac9d6a.jpg,296,221,427,404,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,4731e000b1ac9d6a.jpg,305,230,481,432,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273278,4731e000b1ac9d6a.jpg,513,315,780,522,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,d82c600042fa52c6.jpg,206,227,350,546,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,d82c600042fa52c6.jpg,332,237,407,535,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,d82c600042fa52c6.jpg,338,207,479,535,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,d82c600042fa52c6.jpg,702,216,819,546,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,d82c600042fa52c6.jpg,698,341,745,546,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,d82c600042fa52c6.jpg,776,345,838,547,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,d82c600042fa52c6.jpg,804,298,862,402,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,d82c600042fa52c6.jpg,839,247,951,546,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,d82c600042fa52c6.jpg,914,293,976,547,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,6e932000f5b8605d.jpg,12,53,41,85,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,6e932000f5b8605d.jpg,183,335,277,463,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,6e932000f5b8605d.jpg,589,211,616,316,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,6e932000f5b8605d.jpg,567,207,604,319,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,6e932000f5b8605d.jpg,528,214,576,319,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,6e932000f5b8605d.jpg,508,215,539,318,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,6ef51000d87d3b8f.jpg,645,479,687,558,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,6ef51000d87d3b8f.jpg,505,478,581,553,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,6ef51000d87d3b8f.jpg,350,337,442,496,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,6ef51000d87d3b8f.jpg,320,482,471,677,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,6ef51000d87d3b8f.jpg,147,427,437,794,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,6ef51000d87d3b8f.jpg,0,270,258,754,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,d8a2b00018dbaf75.jpg,121,184,573,1665,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,d8a2b00018dbaf75.jpg,416,230,840,1474,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,d8a2b00018dbaf75.jpg,804,397,1314,1725,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,d8a2b00018dbaf75.jpg,776,329,898,644,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,d8a2b00018dbaf75.jpg,761,356,832,458,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,d8a2b00018dbaf75.jpg,505,333,579,415,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/282555,d8a2b00018dbaf75.jpg,467,339,521,420,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,fa6d5000e984bf05.jpg,-1,192,51,367,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,fa6d5000e984bf05.jpg,35,114,199,399,person
/data/yuzhuo.wang/SSD/data/crowd_human/Images/273275,fa6d5000e984bf05.jpg,126,139,213,399,person
